stage,elapsed_us
scheduler.adapter_pop,76772.8
scheduler.enqueue_microbatch,6.948
scheduler.build_microbatch,19.928
scheduler.decode_pop,80245
scheduler.adapter_pop,79925.8
scheduler.enqueue_microbatch,5.786
scheduler.build_microbatch,14.115
scheduler.decode_pop,86316.2
scheduler.adapter_pop,88026.1
scheduler.enqueue_microbatch,10.8
scheduler.build_microbatch,21.259
scheduler.decode_pop,77440.8
scheduler.adapter_pop,78898.1
scheduler.enqueue_microbatch,9.248
scheduler.build_microbatch,20.698
scheduler.decode_pop,81498.5
scheduler.adapter_pop,80059.8
scheduler.enqueue_microbatch,6.455
scheduler.build_microbatch,15.663
scheduler.decode_pop,78465
scheduler.adapter_pop,79381.7
scheduler.enqueue_microbatch,7.745
scheduler.build_microbatch,12.87
scheduler.decode_pop,75180.8
scheduler.adapter_pop,74878.4
scheduler.enqueue_microbatch,6.525
scheduler.build_microbatch,16.966
scheduler.decode_pop,83557.2
scheduler.adapter_pop,83521.8
scheduler.enqueue_microbatch,6.641
scheduler.build_microbatch,18.935
scheduler.decode_pop,80020
scheduler.adapter_pop,81759
scheduler.enqueue_microbatch,9.182
scheduler.build_microbatch,20.51
scheduler.decode_pop,82517.7
scheduler.adapter_pop,81270.5
scheduler.enqueue_microbatch,5.89
scheduler.build_microbatch,15.283
scheduler.decode_pop,78392.6
scheduler.adapter_pop,77752.8
scheduler.enqueue_microbatch,3.207
scheduler.build_microbatch,10.809
scheduler.decode_pop,74251.6
scheduler.adapter_pop,74229.3
scheduler.enqueue_microbatch,3.474
scheduler.build_microbatch,10.395
scheduler.decode_pop,80409.4
scheduler.adapter_pop,79353.8
scheduler.enqueue_microbatch,11.942
scheduler.build_microbatch,43.266
scheduler.decode_pop,78846.9
scheduler.adapter_pop,79835
scheduler.enqueue_microbatch,11.042
scheduler.build_microbatch,21.234
scheduler.decode_pop,82721.4
scheduler.adapter_pop,83575.5
scheduler.enqueue_microbatch,11.496
scheduler.build_microbatch,23.359
scheduler.decode_pop,82053
scheduler.adapter_pop,82107.3
scheduler.enqueue_microbatch,11.628
scheduler.build_microbatch,20.819
scheduler.decode_pop,78329.8
scheduler.adapter_pop,77941.6
scheduler.enqueue_microbatch,6.038
scheduler.build_microbatch,14.26
scheduler.decode_pop,77048.8
scheduler.adapter_pop,75620.6
scheduler.enqueue_microbatch,10.406
scheduler.build_microbatch,19.07
scheduler.decode_pop,83500.4
scheduler.adapter_pop,83433.9
scheduler.enqueue_microbatch,5.982
scheduler.build_microbatch,35.766
scheduler.decode_pop,81284.3
scheduler.adapter_pop,81867.6
scheduler.enqueue_microbatch,8.484
scheduler.build_microbatch,20.21
scheduler.decode_pop,79625.5
scheduler.adapter_pop,79560.2
scheduler.enqueue_microbatch,12.084
scheduler.build_microbatch,27.317
scheduler.decode_pop,81729.7
scheduler.adapter_pop,83703.5
scheduler.enqueue_microbatch,4.811
scheduler.build_microbatch,9.573
scheduler.decode_pop,80230.6
scheduler.adapter_pop,80133.2
scheduler.enqueue_microbatch,4.457
scheduler.build_microbatch,10.015
scheduler.decode_pop,76609.4
scheduler.adapter_pop,74776.4
scheduler.enqueue_microbatch,7.746
scheduler.build_microbatch,15.669
scheduler.decode_pop,80211.6
scheduler.adapter_pop,80210.9
scheduler.enqueue_microbatch,6.026
scheduler.build_microbatch,20.377
scheduler.decode_pop,80431.2
scheduler.adapter_pop,79871.2
scheduler.enqueue_microbatch,5.772
scheduler.build_microbatch,18.294
scheduler.decode_pop,79759
scheduler.adapter_pop,80336.1
scheduler.enqueue_microbatch,5.668
scheduler.build_microbatch,16.231
scheduler.decode_pop,83536.5
scheduler.adapter_pop,84763.6
scheduler.enqueue_microbatch,3.627
scheduler.build_microbatch,8.979
scheduler.decode_pop,78381.7
scheduler.adapter_pop,79582.3
scheduler.enqueue_microbatch,9.29
scheduler.build_microbatch,23.456
scheduler.decode_pop,81824.9
scheduler.adapter_pop,81855.4
scheduler.enqueue_microbatch,7.83
scheduler.build_microbatch,21.6
scheduler.decode_pop,79104.3
scheduler.adapter_pop,79474.2
scheduler.enqueue_microbatch,4.141
scheduler.build_microbatch,12.558
scheduler.decode_pop,75705.1
scheduler.adapter_pop,76849.2
scheduler.enqueue_microbatch,11.281
scheduler.build_microbatch,18.899
scheduler.decode_pop,85546.1
scheduler.adapter_pop,85268.4
scheduler.enqueue_microbatch,11.637
scheduler.build_microbatch,19.887
scheduler.decode_pop,74025.3
scheduler.adapter_pop,73351.9
scheduler.enqueue_microbatch,9.177
scheduler.build_microbatch,14.504
scheduler.decode_pop,82002.4
scheduler.adapter_pop,80174.4
scheduler.enqueue_microbatch,8.52
scheduler.build_microbatch,23.484
scheduler.decode_pop,80868.5
scheduler.adapter_pop,79060.9
scheduler.enqueue_microbatch,8.521
scheduler.build_microbatch,21.522
scheduler.decode_pop,78140.1
scheduler.adapter_pop,77719.1
scheduler.enqueue_microbatch,11.408
scheduler.build_microbatch,21.665
scheduler.decode_pop,79719.1
scheduler.adapter_pop,80018.4
scheduler.enqueue_microbatch,3.576
scheduler.build_microbatch,7.646
scheduler.decode_pop,74813.2
scheduler.adapter_pop,74477.7
scheduler.enqueue_microbatch,14.218
scheduler.build_microbatch,31.075
scheduler.decode_pop,79074.8
scheduler.adapter_pop,80154.7
scheduler.enqueue_microbatch,7.235
scheduler.build_microbatch,12.336
scheduler.decode_pop,79499.2
scheduler.adapter_pop,78574.5
scheduler.enqueue_microbatch,7.039
scheduler.build_microbatch,15.75
scheduler.decode_pop,81106.1
scheduler.adapter_pop,81698.2
scheduler.enqueue_microbatch,10.853
scheduler.build_microbatch,18.465
scheduler.decode_pop,80247.6
scheduler.adapter_pop,81504.2
scheduler.enqueue_microbatch,12.739
scheduler.build_microbatch,23.55
scheduler.decode_pop,79505.1
scheduler.adapter_pop,77731
scheduler.enqueue_microbatch,4.307
scheduler.build_microbatch,10.158
scheduler.decode_pop,81345.1
scheduler.adapter_pop,83221.5
scheduler.enqueue_microbatch,4.749
scheduler.build_microbatch,14.034
scheduler.decode_pop,81430.8
scheduler.adapter_pop,81140.1
scheduler.enqueue_microbatch,10.939
scheduler.build_microbatch,24.287
scheduler.decode_pop,80156.1
scheduler.adapter_pop,81067.7
scheduler.enqueue_microbatch,10.653
scheduler.build_microbatch,22.327
scheduler.decode_pop,81452.2
scheduler.adapter_pop,82821.8
scheduler.enqueue_microbatch,5.923
scheduler.build_microbatch,17.582
scheduler.decode_pop,77476.8
scheduler.adapter_pop,76659.1
scheduler.enqueue_microbatch,6.433
scheduler.build_microbatch,17.275
scheduler.decode_pop,81349.2
scheduler.adapter_pop,81036.6
scheduler.enqueue_microbatch,6.67
scheduler.build_microbatch,17.145
scheduler.decode_pop,82279.1
scheduler.adapter_pop,80832.5
scheduler.enqueue_microbatch,11.111
scheduler.build_microbatch,25.515
scheduler.decode_pop,78969.9
scheduler.adapter_pop,77805.4
scheduler.enqueue_microbatch,10.009
scheduler.build_microbatch,21.889
scheduler.decode_pop,81025.3
scheduler.adapter_pop,81468.4
scheduler.enqueue_microbatch,14.11
scheduler.build_microbatch,25.638
scheduler.decode_pop,81793.8
scheduler.adapter_pop,80239.6
scheduler.enqueue_microbatch,4.166
scheduler.build_microbatch,11.836
scheduler.decode_pop,79784.8
scheduler.adapter_pop,80244.2
scheduler.enqueue_microbatch,9.878
scheduler.build_microbatch,18.214
scheduler.decode_pop,83426.7
scheduler.adapter_pop,82975.9
scheduler.enqueue_microbatch,6.184
scheduler.build_microbatch,14.9
scheduler.decode_pop,76207.3
scheduler.adapter_pop,76628.7
scheduler.enqueue_microbatch,6.385
scheduler.build_microbatch,19.161
scheduler.decode_pop,80936.8
scheduler.adapter_pop,82171.2
scheduler.enqueue_microbatch,6.783
scheduler.build_microbatch,17.015
scheduler.decode_pop,76024.6
scheduler.adapter_pop,76419.4
scheduler.enqueue_microbatch,6.216
scheduler.build_microbatch,11.711
scheduler.decode_pop,83489.2
scheduler.adapter_pop,84760.5
scheduler.enqueue_microbatch,6.643
scheduler.build_microbatch,13.503
scheduler.decode_pop,82409.5
scheduler.adapter_pop,81167.2
scheduler.enqueue_microbatch,10.91
scheduler.build_microbatch,22.829
scheduler.decode_pop,75094.5
scheduler.adapter_pop,73984.6
scheduler.enqueue_microbatch,10.585
scheduler.build_microbatch,20.346
scheduler.decode_pop,86953.5
scheduler.adapter_pop,86933.1
scheduler.enqueue_microbatch,12.13
scheduler.build_microbatch,23.935
scheduler.decode_pop,75198.5
scheduler.adapter_pop,74800.5
scheduler.enqueue_microbatch,8.988
scheduler.build_microbatch,19.934
scheduler.decode_pop,79032.7
scheduler.adapter_pop,79982.5
scheduler.enqueue_microbatch,11.223
scheduler.build_microbatch,19.159
scheduler.decode_pop,85412.3
scheduler.adapter_pop,85114.3
scheduler.enqueue_microbatch,6.277
scheduler.build_microbatch,13.551
scheduler.decode_pop,78076.7
scheduler.adapter_pop,76408.6
scheduler.enqueue_microbatch,7.133
scheduler.build_microbatch,19.005
scheduler.decode_pop,78832.9
scheduler.adapter_pop,78378.3
scheduler.enqueue_microbatch,6.636
scheduler.build_microbatch,12.021
scheduler.decode_pop,80906.5
scheduler.adapter_pop,80609.2
scheduler.enqueue_microbatch,4.632
scheduler.build_microbatch,13.57
scheduler.decode_pop,72106.2
scheduler.adapter_pop,74126.1
scheduler.enqueue_microbatch,13.721
scheduler.build_microbatch,31.149
scheduler.decode_pop,80467.1
scheduler.adapter_pop,82190.1
scheduler.enqueue_microbatch,5.992
scheduler.build_microbatch,13.32
scheduler.decode_pop,82854.1
scheduler.adapter_pop,82224.3
scheduler.enqueue_microbatch,7.064
scheduler.build_microbatch,14.027
scheduler.decode_pop,76502.9
scheduler.adapter_pop,76847.2
scheduler.enqueue_microbatch,5.378
scheduler.build_microbatch,10.324
scheduler.decode_pop,87562.3
scheduler.adapter_pop,85839.8
scheduler.enqueue_microbatch,5.802
scheduler.build_microbatch,16.393
scheduler.decode_pop,77893.8
scheduler.adapter_pop,77597
scheduler.enqueue_microbatch,10.096
scheduler.build_microbatch,20.653
scheduler.decode_pop,78070.3
scheduler.adapter_pop,79458.6
scheduler.enqueue_microbatch,6.224
scheduler.build_microbatch,13.374
scheduler.decode_pop,85720.7
scheduler.adapter_pop,85360.6
scheduler.enqueue_microbatch,12.183
scheduler.build_microbatch,20.63
scheduler.decode_pop,74408
scheduler.adapter_pop,74359.4
scheduler.enqueue_microbatch,6.087
scheduler.build_microbatch,17.79
scheduler.decode_pop,84525.4
scheduler.adapter_pop,83412.9
scheduler.enqueue_microbatch,9.202
scheduler.build_microbatch,19.765
scheduler.decode_pop,78036
scheduler.adapter_pop,78503.7
scheduler.enqueue_microbatch,5.681
scheduler.build_microbatch,14.534
scheduler.decode_pop,78271.1
scheduler.adapter_pop,77530
scheduler.enqueue_microbatch,5.741
scheduler.build_microbatch,17.746
scheduler.decode_pop,80964.3
scheduler.adapter_pop,81624.8
scheduler.enqueue_microbatch,9.895
scheduler.build_microbatch,21.27
scheduler.decode_pop,79129.3
scheduler.adapter_pop,80522.3
scheduler.enqueue_microbatch,4.143
scheduler.build_microbatch,9.626
scheduler.decode_pop,78694.8
scheduler.adapter_pop,78636.2
scheduler.enqueue_microbatch,6.921
scheduler.build_microbatch,17.411
scheduler.decode_pop,80352.3
scheduler.adapter_pop,80802.9
scheduler.enqueue_microbatch,11.039
scheduler.build_microbatch,23.627
scheduler.decode_pop,82823
scheduler.adapter_pop,82596
scheduler.enqueue_microbatch,6.606
scheduler.build_microbatch,37.208
scheduler.decode_pop,78561.8
scheduler.adapter_pop,77381.5
scheduler.enqueue_microbatch,6.16
scheduler.build_microbatch,14.566
scheduler.decode_pop,80235.8
scheduler.adapter_pop,81145.9
scheduler.enqueue_microbatch,11.501
scheduler.build_microbatch,21.688
scheduler.decode_pop,80996.1
scheduler.adapter_pop,81599.2
scheduler.enqueue_microbatch,10.936
scheduler.build_microbatch,23.585
scheduler.decode_pop,80433.2
scheduler.adapter_pop,80617.6
scheduler.enqueue_microbatch,5.138
scheduler.build_microbatch,13.429
scheduler.decode_pop,78764.9
scheduler.adapter_pop,80792.5
scheduler.enqueue_microbatch,9.137
scheduler.build_microbatch,20.756
scheduler.decode_pop,82008
scheduler.adapter_pop,81107.7
scheduler.enqueue_microbatch,9.278
scheduler.build_microbatch,17.077
scheduler.decode_pop,80772.3
scheduler.adapter_pop,79599.3
scheduler.enqueue_microbatch,5.569
scheduler.build_microbatch,14.288
scheduler.decode_pop,74566.6
scheduler.adapter_pop,75766.4
scheduler.enqueue_microbatch,8.118
scheduler.build_microbatch,21.563
scheduler.decode_pop,81196.1
scheduler.adapter_pop,78871.8
scheduler.enqueue_microbatch,7.223
scheduler.build_microbatch,20.122
scheduler.decode_pop,81651.5
scheduler.adapter_pop,80991.2
scheduler.enqueue_microbatch,10.789
scheduler.build_microbatch,22.785
scheduler.decode_pop,80859.8
scheduler.adapter_pop,82636.8
scheduler.enqueue_microbatch,5.605
scheduler.build_microbatch,13.256
scheduler.decode_pop,82627.1
scheduler.adapter_pop,80469.1
scheduler.enqueue_microbatch,6.991
scheduler.build_microbatch,17.463
scheduler.decode_pop,77508.6
scheduler.adapter_pop,78528
scheduler.enqueue_microbatch,6.833
scheduler.build_microbatch,20.037
scheduler.decode_pop,78767.9
scheduler.adapter_pop,79930.8
scheduler.enqueue_microbatch,11.122
scheduler.build_microbatch,22.051
scheduler.decode_pop,79277.7
scheduler.adapter_pop,77104.8
scheduler.enqueue_microbatch,10.476
scheduler.build_microbatch,19.611
scheduler.decode_pop,82828.4
scheduler.adapter_pop,83146.8
scheduler.enqueue_microbatch,11.28
scheduler.build_microbatch,19.336
scheduler.decode_pop,82052.4
scheduler.adapter_pop,80671.7
scheduler.enqueue_microbatch,7.046
scheduler.build_microbatch,12.055
scheduler.decode_pop,81495
scheduler.adapter_pop,80688.6
scheduler.enqueue_microbatch,6.469
scheduler.build_microbatch,17.971
scheduler.decode_pop,78925.4
scheduler.adapter_pop,79179
scheduler.enqueue_microbatch,13.365
scheduler.build_microbatch,22.56
scheduler.decode_pop,74231.5
scheduler.adapter_pop,75520.5
scheduler.enqueue_microbatch,12.781
scheduler.build_microbatch,26.21
scheduler.decode_pop,82711.6
scheduler.adapter_pop,83468.2
scheduler.enqueue_microbatch,3.869
scheduler.build_microbatch,12.127
scheduler.decode_pop,80332.7
scheduler.adapter_pop,80711.9
scheduler.enqueue_microbatch,11.609
scheduler.build_microbatch,23.57
scheduler.decode_pop,79804.3
scheduler.adapter_pop,81101.3
scheduler.enqueue_microbatch,3.96
scheduler.build_microbatch,10.52
scheduler.decode_pop,79853.1
scheduler.adapter_pop,78484.1
scheduler.enqueue_microbatch,5.999
scheduler.build_microbatch,13.303
scheduler.decode_pop,78370.9
scheduler.adapter_pop,79286.1
scheduler.enqueue_microbatch,5.625
scheduler.build_microbatch,10.885
scheduler.decode_pop,76035.1
scheduler.adapter_pop,75640.7
scheduler.enqueue_microbatch,11.658
scheduler.build_microbatch,21.853
scheduler.decode_pop,83467.2
scheduler.adapter_pop,81870.6
scheduler.enqueue_microbatch,10.67
scheduler.build_microbatch,18.932
scheduler.decode_pop,80468.3
scheduler.adapter_pop,81750.8
scheduler.enqueue_microbatch,4.799
scheduler.build_microbatch,11.323
scheduler.decode_pop,77814.6
scheduler.adapter_pop,76855.3
scheduler.enqueue_microbatch,5.561
scheduler.build_microbatch,18.837
scheduler.decode_pop,82312.9
scheduler.adapter_pop,82627.7
scheduler.enqueue_microbatch,6.995
scheduler.build_microbatch,15.639
scheduler.decode_pop,75220.1
scheduler.adapter_pop,77149
scheduler.enqueue_microbatch,6.993
scheduler.build_microbatch,17.306
scheduler.decode_pop,82959.8
scheduler.adapter_pop,83304.2
scheduler.enqueue_microbatch,6.003
scheduler.build_microbatch,14.421
scheduler.decode_pop,82854.8
scheduler.adapter_pop,83644.3
scheduler.enqueue_microbatch,14.484
scheduler.build_microbatch,28.619
scheduler.decode_pop,82340.3
scheduler.adapter_pop,82257.8
scheduler.enqueue_microbatch,6.018
scheduler.build_microbatch,16.874
scheduler.decode_pop,81273.7
scheduler.adapter_pop,80814.1
scheduler.enqueue_microbatch,4.83
scheduler.build_microbatch,12.775
scheduler.decode_pop,78332.7
scheduler.adapter_pop,77323.3
scheduler.enqueue_microbatch,9.805
scheduler.build_microbatch,20.436
scheduler.decode_pop,72636.8
scheduler.adapter_pop,72168.8
scheduler.enqueue_microbatch,5.522
scheduler.build_microbatch,12.225
scheduler.decode_pop,82824.7
scheduler.adapter_pop,83266.5
scheduler.enqueue_microbatch,12.064
scheduler.build_microbatch,20.419
scheduler.decode_pop,77440.2
scheduler.adapter_pop,76192.6
scheduler.enqueue_microbatch,12.794
scheduler.build_microbatch,21.166
scheduler.decode_pop,84962.7
scheduler.adapter_pop,85501.8
scheduler.enqueue_microbatch,16.371
scheduler.build_microbatch,29.163
scheduler.decode_pop,86056.6
scheduler.adapter_pop,86825.8
scheduler.enqueue_microbatch,6.213
scheduler.build_microbatch,19.3
scheduler.decode_pop,76456
scheduler.adapter_pop,76389
scheduler.enqueue_microbatch,5.406
scheduler.build_microbatch,13.416
scheduler.decode_pop,82873.6
scheduler.adapter_pop,84553.9
scheduler.enqueue_microbatch,11.512
scheduler.build_microbatch,22.264
scheduler.decode_pop,79943.8
scheduler.adapter_pop,79252
scheduler.enqueue_microbatch,3.835
scheduler.build_microbatch,7.946
scheduler.decode_pop,77984.9
scheduler.adapter_pop,76144.1
scheduler.enqueue_microbatch,6.331
scheduler.build_microbatch,19.007
scheduler.decode_pop,77697.8
scheduler.adapter_pop,77727.3
scheduler.enqueue_microbatch,9.3
scheduler.build_microbatch,22.56
scheduler.decode_pop,79817.2
scheduler.adapter_pop,79141.4
scheduler.enqueue_microbatch,7.587
scheduler.build_microbatch,15.54
scheduler.decode_pop,79601.2
scheduler.adapter_pop,79224.1
scheduler.enqueue_microbatch,9.107
scheduler.build_microbatch,19.255
scheduler.decode_pop,76577.6
scheduler.adapter_pop,78416.5
scheduler.enqueue_microbatch,7.371
scheduler.build_microbatch,14.796
scheduler.decode_pop,84657.3
scheduler.adapter_pop,83418
scheduler.enqueue_microbatch,10.177
scheduler.build_microbatch,20.123
scheduler.decode_pop,79233.1
scheduler.adapter_pop,79624.8
scheduler.enqueue_microbatch,9.238
scheduler.build_microbatch,21.776
scheduler.decode_pop,73776.7
scheduler.adapter_pop,75315.5
scheduler.enqueue_microbatch,10.198
scheduler.build_microbatch,19.392
scheduler.decode_pop,87034
scheduler.adapter_pop,86621.2
scheduler.enqueue_microbatch,3.6
scheduler.build_microbatch,7.831
scheduler.decode_pop,74563.8
scheduler.adapter_pop,73774.3
scheduler.enqueue_microbatch,7.466
scheduler.build_microbatch,14.368
scheduler.decode_pop,80769.3
scheduler.adapter_pop,80437.4
scheduler.enqueue_microbatch,11.609
scheduler.build_microbatch,20.002
scheduler.decode_pop,86480.6
scheduler.adapter_pop,85634.5
scheduler.enqueue_microbatch,6.619
scheduler.build_microbatch,18.498
scheduler.decode_pop,77156.7
scheduler.adapter_pop,77182.9
scheduler.enqueue_microbatch,5.773
scheduler.build_microbatch,16.083
scheduler.decode_pop,78918
scheduler.adapter_pop,80912.3
scheduler.enqueue_microbatch,3.439
scheduler.build_microbatch,10.242
scheduler.decode_pop,75543.6
scheduler.adapter_pop,75673.6
scheduler.enqueue_microbatch,5.42
scheduler.build_microbatch,11.045
scheduler.decode_pop,80180.8
scheduler.adapter_pop,79378.5
scheduler.enqueue_microbatch,5.539
scheduler.build_microbatch,9.329
